.xyz file name,wB97X-D/aug-cc-pVQZ AE (kcal/mol)
AE-QM7b-4434,-1632.313125
AE-QM7b-4435,-1500.358945
AE-QM7b-4436,-1629.405226
AE-QM7b-4437,-1497.699769
AE-QM7b-4438,-1635.912865
AE-QM7b-4439,-1829.232276
AE-QM7b-4440,-1698.782171
AE-QM7b-4441,-1398.343894
AE-QM7b-4442,-1557.435256
AE-QM7b-4443,-1396.777759
AE-QM7b-4444,-1685.395994
AE-QM7b-4445,-1525.133924
AE-QM7b-4446,-1684.270492
AE-QM7b-4447,-1684.491951
AE-QM7b-4448,-1528.072992
AE-QM7b-4449,-1630.07329
AE-QM7b-4450,-1499.162968
AE-QM7b-4451,-1193.059895
AE-QM7b-4452,-1356.191725
AE-QM7b-4453,-1190.721367
AE-QM7b-4454,-1486.073055
AE-QM7b-4455,-1322.518496
AE-QM7b-4456,-1484.809226
AE-QM7b-4457,-1482.69387
AE-QM7b-4458,-1323.638394
AE-QM7b-4459,-1238.54071
AE-QM7b-4460,-1400.76411
AE-QM7b-4461,-1231.767336
AE-QM7b-4462,-1236.651694
AE-QM7b-4463,-1399.543918
AE-QM7b-4464,-1243.738475
AE-QM7b-4465,-1544.946848
AE-QM7b-4466,-1688.633445
AE-QM7b-4467,-1528.859905
AE-QM7b-4468,-1531.338103
AE-QM7b-4469,-1371.019514
AE-QM7b-4470,-1686.975783
AE-QM7b-4471,-1529.194201
AE-QM7b-4472,-1687.468794
AE-QM7b-4473,-1529.965547
AE-QM7b-4474,-1685.236376
AE-QM7b-4475,-1526.478281
AE-QM7b-4476,-1369.629017
AE-QM7b-4477,-1529.126575
AE-QM7b-4478,-1369.392455
AE-QM7b-4479,-1692.069934
AE-QM7b-4480,-1532.671101
AE-QM7b-4481,-1690.626408
AE-QM7b-4482,-1532.017406
AE-QM7b-4483,-1535.404605
AE-QM7b-4484,-1378.086315
AE-QM7b-4485,-1832.51625
AE-QM7b-4486,-1675.769578
AE-QM7b-4487,-1782.064614
AE-QM7b-4488,-1375.967312
AE-QM7b-4489,-1213.098137
AE-QM7b-4490,-1518.432563
AE-QM7b-4491,-1507.271681
AE-QM7b-4492,-1350.22023
AE-QM7b-4493,-1504.408699
AE-QM7b-4494,-1504.387496
AE-QM7b-4495,-1502.154363
AE-QM7b-4496,-1346.414663
AE-QM7b-4497,-1637.973472
AE-QM7b-4498,-1509.482719
AE-QM7b-4499,-1638.867544
AE-QM7b-4500,-1509.145474
AE-QM7b-4501,-1481.54547
AE-QM7b-4502,-1347.723879
AE-QM7b-4503,-1650.748968
AE-QM7b-4504,-1208.751574
AE-QM7b-4505,-1213.363797
AE-QM7b-4506,-1505.439718
AE-QM7b-4507,-1345.005066
AE-QM7b-4508,-1488.255209
AE-QM7b-4509,-1490.16263
AE-QM7b-4510,-1343.635766
AE-QM7b-4511,-1637.126688
AE-QM7b-4512,-1478.474866
AE-QM7b-4513,-1511.037
AE-QM7b-4514,-1348.35201
AE-QM7b-4515,-1637.465194
AE-QM7b-4516,-1477.690437
AE-QM7b-4517,-1634.230699
AE-QM7b-4518,-1625.075844
AE-QM7b-4519,-1491.974652
AE-QM7b-4520,-1373.210522
AE-QM7b-4521,-1504.839963
AE-QM7b-4522,-1513.546542
AE-QM7b-4523,-1636.49734
AE-QM7b-4524,-1212.578991
AE-QM7b-4525,-1332.721757
AE-QM7b-4526,-1512.104854
AE-QM7b-4527,-1353.935914
AE-QM7b-4528,-1639.265544
AE-QM7b-4529,-1483.138675
AE-QM7b-4530,-1627.158727
AE-QM7b-4531,-1467.244194
AE-QM7b-4532,-1519.452644
AE-QM7b-4533,-1526.685156
AE-QM7b-4534,-1515.510131
AE-QM7b-4535,-1525.992217
AE-QM7b-4536,-1216.044621
AE-QM7b-4537,-1359.971345
AE-QM7b-4538,-1387.018048
AE-QM7b-4539,-1224.183253
AE-QM7b-4540,-1382.691509
AE-QM7b-4541,-1221.663371
AE-QM7b-4542,-1224.369258
AE-QM7b-4543,-1064.52658
AE-QM7b-4544,-1527.708657
AE-QM7b-4545,-1370.745251
AE-QM7b-4546,-1405.83793
AE-QM7b-4547,-1402.195733
AE-QM7b-4548,-1421.136892
AE-QM7b-4549,-1239.946681
AE-QM7b-4550,-1253.313292
AE-QM7b-4551,-1399.479053
AE-QM7b-4552,-1416.209193
AE-QM7b-4553,-1162.128779
AE-QM7b-4554,-1408.843763
AE-QM7b-4555,-1211.416071
AE-QM7b-4556,-1567.444594
AE-QM7b-4557,-1564.404148
AE-QM7b-4558,-1412.872646
AE-QM7b-4559,-1567.220193
AE-QM7b-4560,-1534.975148
AE-QM7b-4561,-1266.771142
AE-QM7b-4562,-1121.136681
AE-QM7b-4563,-1570.703995
AE-QM7b-4564,-1535.047217
AE-QM7b-4565,-1409.301439
AE-QM7b-4566,-1549.403977
AE-QM7b-4567,-1549.137803
AE-QM7b-4568,-1297.031595
AE-QM7b-4569,-1350.230967
AE-QM7b-4570,-1549.29429
AE-QM7b-4571,-1540.801112
AE-QM7b-4572,-1540.025223
AE-QM7b-4573,-1556.420891
AE-QM7b-4574,-1552.134406
AE-QM7b-4575,-1710.217334
AE-QM7b-4576,-1426.427238
AE-QM7b-4577,-1440.217533
AE-QM7b-4578,-1370.443178
AE-QM7b-4579,-1560.462688
AE-QM7b-4580,-1567.332403
AE-QM7b-4581,-1431.264257
AE-QM7b-4582,-1351.887148
AE-QM7b-4583,-1414.305782
AE-QM7b-4584,-1342.970124
AE-QM7b-4585,-1546.198008
AE-QM7b-4586,-1547.088315
AE-QM7b-4587,-1425.694208
AE-QM7b-4588,-1278.516335
AE-QM7b-4589,-1579.637662
AE-QM7b-4590,-1273.743484
AE-QM7b-4591,-1535.628962
AE-QM7b-4592,-1127.394894
AE-QM7b-4593,-1132.146422
AE-QM7b-4594,-1545.044965
AE-QM7b-4595,-1565.723611
AE-QM7b-4596,-1536.855963
AE-QM7b-4597,-1292.694891
AE-QM7b-4598,-1296.190886
AE-QM7b-4599,-1279.078596
AE-QM7b-4600,-1142.183841
AE-QM7b-4601,-1291.539325
AE-QM7b-4602,-1208.974714
AE-QM7b-4603,-1050.436119
AE-QM7b-4604,-1148.297427
AE-QM7b-4605,-1057.268918
AE-QM7b-4606,-1562.918145
AE-QM7b-4607,-1426.111912
AE-QM7b-4608,-1216.98292
AE-QM7b-4609,-1288.000283
AE-QM7b-4610,-1286.048962
AE-QM7b-4611,-1407.684163
AE-QM7b-4612,-1273.153004
AE-QM7b-4613,-1203.552906
AE-QM7b-4614,-1406.002166
AE-QM7b-4615,-1271.040835
AE-QM7b-4616,-1286.130952
AE-QM7b-4617,-1206.662177
AE-QM7b-4618,-1412.822873
AE-QM7b-4619,-1574.94249
AE-QM7b-4620,-1571.254717
AE-QM7b-4621,-1409.80036
AE-QM7b-4622,-1544.673414
AE-QM7b-4623,-1598.237246
AE-QM7b-4624,-1705.557019
AE-QM7b-4625,-1588.216575
AE-QM7b-4626,-1708.794527
AE-QM7b-4627,-1532.198065
AE-QM7b-4628,-1427.970136
AE-QM7b-4629,-1461.591333
AE-QM7b-4630,-1563.719147
AE-QM7b-4631,-1566.380883
AE-QM7b-4632,-1705.869033
AE-QM7b-4633,-1559.466402
AE-QM7b-4634,-1444.585123
AE-QM7b-4635,-1476.990495
AE-QM7b-4636,-1476.806172
AE-QM7b-4637,-1601.012428
AE-QM7b-4638,-1703.739689
AE-QM7b-4639,-1617.695838
AE-QM7b-4640,-1462.468714
AE-QM7b-4641,-1572.895468
AE-QM7b-4642,-1572.303187
AE-QM7b-4643,-1573.307995
AE-QM7b-4644,-1587.615082
AE-QM7b-4645,-1329.616747
AE-QM7b-4646,-1470.482511
AE-QM7b-4647,-1317.857127
AE-QM7b-4648,-1476.866161
AE-QM7b-4649,-1704.855697
AE-QM7b-4650,-1598.813325
AE-QM7b-4651,-1472.164225
AE-QM7b-4652,-1710.496259
AE-QM7b-4653,-1616.328615
AE-QM7b-4654,-1457.784642
AE-QM7b-4655,-1583.618101
AE-QM7b-4656,-1702.623487
AE-QM7b-4657,-1721.060523
AE-QM7b-4658,-1461.217793
AE-QM7b-4659,-1300.732771
AE-QM7b-4660,-1322.265242
AE-QM7b-4661,-1435.19274
AE-QM7b-4662,-1426.127461
AE-QM7b-4663,-1415.307157
AE-QM7b-4664,-1299.944772
AE-QM7b-4665,-1303.433569
AE-QM7b-4666,-1436.574282
AE-QM7b-4667,-1436.902284
AE-QM7b-4668,-1458.579513
AE-QM7b-4669,-1708.888872
AE-QM7b-4670,-1311.709976
AE-QM7b-4671,-1701.885487
AE-QM7b-4672,-1596.192854
AE-QM7b-4673,-1721.814794
AE-QM7b-4674,-1463.58976
AE-QM7b-4675,-1565.79455
AE-QM7b-4676,-1698.088221
AE-QM7b-4677,-1596.648502
AE-QM7b-4678,-1455.584353
AE-QM7b-4679,-1369.612558
AE-QM7b-4680,-1413.706648
AE-QM7b-4681,-1476.4889
AE-QM7b-4682,-1317.46234
AE-QM7b-4683,-1413.877448
AE-QM7b-4684,-1558.736735
AE-QM7b-4685,-1555.980184
AE-QM7b-4686,-1465.028022
AE-QM7b-4687,-1335.886343
AE-QM7b-4688,-1249.876433
AE-QM7b-4689,-1379.876104
AE-QM7b-4690,-1248.295552
AE-QM7b-4691,-1252.281464
AE-QM7b-4692,-1548.843529
AE-QM7b-4693,-1698.802571
AE-QM7b-4694,-1583.54383
AE-QM7b-4695,-1563.27244
AE-QM7b-4696,-1411.061064
AE-QM7b-4697,-1471.915759
AE-QM7b-4698,-1435.804185
AE-QM7b-4699,-1700.81385
AE-QM7b-4700,-1705.524163
AE-QM7b-4701,-1568.883239
AE-QM7b-4702,-1704.48488
AE-QM7b-4703,-1705.564361
AE-QM7b-4704,-1586.001483
AE-QM7b-4705,-1571.046254
AE-QM7b-4706,-1719.336069
AE-QM7b-4707,-1448.040086
AE-QM7b-4708,-1308.530519
AE-QM7b-4709,-1706.4798
AE-QM7b-4710,-1578.92217
AE-QM7b-4711,-1703.661138
AE-QM7b-4712,-1709.508475
AE-QM7b-4713,-1595.10529
AE-QM7b-4714,-1594.107573
AE-QM7b-4715,-1469.306752
AE-QM7b-4716,-1716.103167
AE-QM7b-4717,-1572.674135
AE-QM7b-4718,-1705.47518
AE-QM7b-4719,-1307.330225
AE-QM7b-4720,-1432.274311
AE-QM7b-4721,-1347.921549
AE-QM7b-4722,-1429.036138
AE-QM7b-4723,-1478.152951
AE-QM7b-4724,-1469.943498
AE-QM7b-4725,-1474.512473
AE-QM7b-4726,-1700.591086
AE-QM7b-4727,-1616.049446
AE-QM7b-4728,-1356.74308
AE-QM7b-4729,-1497.774863
AE-QM7b-4730,-1364.011755
AE-QM7b-4731,-1288.571587
AE-QM7b-4732,-1426.641819
AE-QM7b-4733,-1462.51043
AE-QM7b-4734,-1338.973664
AE-QM7b-4735,-1465.12538
AE-QM7b-4736,-1364.011755
AE-QM7b-4737,-1364.011755
AE-QM7b-4738,-1288.571587
AE-QM7b-4739,-1333.976983
AE-QM7b-4740,-1301.373715
AE-QM7b-4741,-1249.916122
AE-QM7b-4742,-1191.304324
AE-QM7b-4743,-1318.56197
AE-QM7b-4744,-1335.49682
AE-QM7b-4745,-1453.49101
AE-QM7b-4746,-1466.099685
AE-QM7b-4747,-1303.423705
AE-QM7b-4748,-1448.990771
AE-QM7b-4749,-1298.07817
AE-QM7b-4750,-1442.099897
AE-QM7b-4751,-1247.112621
AE-QM7b-4752,-1105.483995
AE-QM7b-4753,-1250.157824
AE-QM7b-4754,-1367.471518
AE-QM7b-4755,-1307.278016
AE-QM7b-4756,-1432.323576
AE-QM7b-4757,-1550.293494
AE-QM7b-4758,-1703.93008
AE-QM7b-4759,-1706.872178
AE-QM7b-4760,-1434.741954
AE-QM7b-4761,-1704.275495
AE-QM7b-4762,-1704.570152
AE-QM7b-4763,-1440.540653
AE-QM7b-4764,-1433.836976
AE-QM7b-4765,-1455.422188
AE-QM7b-4766,-1718.871108
AE-QM7b-4767,-1580.059237
AE-QM7b-4768,-1708.582883
AE-QM7b-4769,-1703.240523
AE-QM7b-4770,-1469.293242
AE-QM7b-4771,-1714.860373
AE-QM7b-4772,-1703.544486
AE-QM7b-4773,-1701.686179
AE-QM7b-4774,-1459.736428
AE-QM7b-4775,-1700.816535
AE-QM7b-4776,-1347.665521
AE-QM7b-4777,-1332.684992
AE-QM7b-4778,-1447.886203
AE-QM7b-4779,-1473.862756
AE-QM7b-4780,-1334.991009
AE-QM7b-4781,-1371.914227
AE-QM7b-4782,-1361.934118
AE-QM7b-4783,-1287.549937
AE-QM7b-4784,-1283.955349
AE-QM7b-4785,-1425.312931
AE-QM7b-4786,-1287.549937
AE-QM7b-4787,-1441.011632
AE-QM7b-4788,-1563.064316
AE-QM7b-4789,-1318.849856
AE-QM7b-4790,-1285.983897
AE-QM7b-4791,-1432.364935
AE-QM7b-4792,-1246.414932
AE-QM7b-4793,-1230.523268
AE-QM7b-4794,-1377.20813
AE-QM7b-4795,-1409.838945
AE-QM7b-4796,-1557.134971
AE-QM7b-4797,-1292.276371
AE-QM7b-4798,-1434.298648
AE-QM7b-4799,-1215.417727
AE-QM7b-4800,-1362.021372
AE-QM7b-4801,-1549.570278
AE-QM7b-4802,-1705.25487
AE-QM7b-4803,-1705.364796
AE-QM7b-4804,-1578.047073
AE-QM7b-4805,-1570.590486
AE-QM7b-4806,-1415.08093
AE-QM7b-4807,-1471.641258
AE-QM7b-4808,-1401.63991
AE-QM7b-4809,-1702.241225
AE-QM7b-4810,-1704.497317
AE-QM7b-4811,-1711.458641
AE-QM7b-4812,-1707.043499
AE-QM7b-4813,-1569.379575
AE-QM7b-4814,-1572.636485
AE-QM7b-4815,-1721.329778
AE-QM7b-4816,-1312.32833
AE-QM7b-4817,-1714.225045
AE-QM7b-4818,-1570.141408
AE-QM7b-4819,-1706.655413
AE-QM7b-4820,-1578.897817
AE-QM7b-4821,-1595.465766
AE-QM7b-4822,-1309.012717
AE-QM7b-4823,-1436.561951
AE-QM7b-4824,-1343.489646
AE-QM7b-4825,-1719.865355
AE-QM7b-4826,-1710.760419
AE-QM7b-4827,-1430.863195
AE-QM7b-4828,-1359.29009
AE-QM7b-4829,-1346.857272
AE-QM7b-4830,-1271.454786
AE-QM7b-4831,-1210.789572
AE-QM7b-4832,-1195.941
AE-QM7b-4833,-1580.326967
AE-QM7b-4834,-1470.496673
AE-QM7b-4835,-1354.023106
AE-QM7b-4836,-1344.329904
AE-QM7b-4837,-1330.470157
AE-QM7b-4838,-1466.689456
AE-QM7b-4839,-1600.007331
AE-QM7b-4840,-1340.770318
AE-QM7b-4841,-1470.755719
AE-QM7b-4842,-1269.19646
AE-QM7b-4843,-1511.751526
AE-QM7b-4844,-1400.86542
AE-QM7b-4845,-1401.798417
AE-QM7b-4846,-1334.162673
AE-QM7b-4847,-1320.637587
AE-QM7b-4848,-1579.345565
AE-QM7b-4849,-1473.879611
AE-QM7b-4850,-1196.913718
AE-QM7b-4851,-1348.342823
AE-QM7b-4852,-1271.465692
AE-QM7b-4853,-1275.466595
AE-QM7b-4854,-1210.333861
AE-QM7b-4855,-1197.711117
AE-QM7b-4856,-1433.025646
AE-QM7b-4857,-1463.744308
AE-QM7b-4858,-1350.315768
AE-QM7b-4859,-1332.358803
AE-QM7b-4860,-1449.435721
AE-QM7b-4861,-1305.039682
AE-QM7b-4862,-1169.090586
AE-QM7b-4863,-1447.090517
AE-QM7b-4864,-1336.097949
AE-QM7b-4865,-1450.985986
AE-QM7b-4866,-1306.974926
AE-QM7b-4867,-1305.998952
AE-QM7b-4868,-1340.839261
AE-QM7b-4869,-1309.869692
AE-QM7b-4870,-1413.776935
AE-QM7b-4871,-1420.43722
AE-QM7b-4872,-1314.048504
AE-QM7b-4873,-1436.395676
AE-QM7b-4874,-1241.722885
AE-QM7b-4875,-1367.201943
AE-QM7b-4876,-1560.554574
AE-QM7b-4877,-1415.467679
AE-QM7b-4878,-1331.502763
AE-QM7b-4879,-1364.359969
AE-QM7b-4880,-1359.543846
AE-QM7b-4881,-1256.100604
AE-QM7b-4882,-1299.489763
AE-QM7b-4883,-1551.163326
AE-QM7b-4884,-1703.537094
AE-QM7b-4885,-1707.099987
AE-QM7b-4886,-1438.282703
AE-QM7b-4887,-1425.659294
AE-QM7b-4888,-1454.685405
AE-QM7b-4889,-1346.487127
AE-QM7b-4890,-1401.925831
AE-QM7b-4891,-1703.27587
AE-QM7b-4892,-1706.177356
AE-QM7b-4893,-1707.330481
AE-QM7b-4894,-1438.289913
AE-QM7b-4895,-1568.928036
AE-QM7b-4896,-1426.495956
AE-QM7b-4897,-1457.0407
AE-QM7b-4898,-1721.570777
AE-QM7b-4899,-1712.352626
AE-QM7b-4900,-1580.877626
AE-QM7b-4901,-1708.808232
AE-QM7b-4902,-1721.910231
AE-QM7b-4903,-1713.073878
AE-QM7b-4904,-1359.911155
AE-QM7b-4905,-1342.110595
AE-QM7b-4906,-1187.787113
AE-QM7b-4907,-1578.824054
AE-QM7b-4908,-1272.760582
AE-QM7b-4909,-1130.242214
AE-QM7b-4910,-1509.830607
AE-QM7b-4911,-1402.020346
AE-QM7b-4912,-1161.980149
AE-QM7b-4913,-1301.443399
AE-QM7b-4914,-1447.688427
AE-QM7b-4915,-1303.024632
AE-QM7b-4916,-1402.674599
AE-QM7b-4917,-1216.559092
AE-QM7b-4918,-1364.634614
AE-QM7b-4919,-1356.852103
AE-QM7b-4920,-1561.456358
AE-QM7b-4921,-1418.286021
AE-QM7b-4922,-1313.984643
AE-QM7b-4923,-1434.138528
AE-QM7b-4924,-1241.961606
AE-QM7b-4925,-1364.911149
AE-QM7b-4926,-1413.896913
AE-QM7b-4927,-1375.074081
AE-QM7b-4928,-1439.906975
AE-QM7b-4929,-1293.894695
AE-QM7b-4930,-1131.403954
AE-QM7b-4931,-1411.235899
AE-QM7b-4932,-1251.43082
AE-QM7b-4933,-1560.382475
AE-QM7b-4934,-1438.865032
AE-QM7b-4935,-1292.905104
AE-QM7b-4936,-1130.80435
AE-QM7b-4937,-1450.837519
AE-QM7b-4938,-1598.537029
AE-QM7b-4939,-1429.733853
AE-QM7b-4940,-1576.817964
AE-QM7b-4941,-1449.220946
AE-QM7b-4942,-1703.23401
AE-QM7b-4943,-1596.862424
AE-QM7b-4944,-1462.910426
AE-QM7b-4945,-1317.817293
AE-QM7b-4946,-1155.966687
AE-QM7b-4947,-1703.283444
AE-QM7b-4948,-1305.202732
AE-QM7b-4949,-1159.310293
AE-QM7b-4950,-996.7103035
AE-QM7b-4951,-1436.271198
AE-QM7b-4952,-1291.200555
AE-QM7b-4953,-1132.290773
AE-QM7b-4954,-1295.123277
AE-QM7b-4955,-1147.907082
AE-QM7b-4956,-986.3855825
AE-QM7b-4957,-1462.193522
AE-QM7b-4958,-1316.985952
AE-QM7b-4959,-1155.556231
AE-QM7b-4960,-1700.250609
AE-QM7b-4961,-1409.618259
AE-QM7b-4962,-1251.029639
AE-QM7b-4963,-1416.673695
AE-QM7b-4964,-1557.300814
AE-QM7b-4965,-1303.712137
AE-QM7b-4966,-1155.3933
AE-QM7b-4967,-991.589879
AE-QM7b-4968,-1704.302911
AE-QM7b-4969,-1423.184849
AE-QM7b-4970,-1570.805086
AE-QM7b-4971,-1703.389492
AE-QM7b-4972,-1427.843544
AE-QM7b-4973,-1708.246221
AE-QM7b-4974,-1575.373201
AE-QM7b-4975,-1464.115413
AE-QM7b-4976,-1318.274574
AE-QM7b-4977,-1153.959926
AE-QM7b-4978,-1324.493178
AE-QM7b-4979,-1177.618653
AE-QM7b-4980,-1012.21252
AE-QM7b-4981,-1702.499342
AE-QM7b-4982,-1323.619061
AE-QM7b-4983,-1177.161065
AE-QM7b-4984,-1012.170384
AE-QM7b-4985,-1330.160679
AE-QM7b-4986,-1183.549246
AE-QM7b-4987,-1018.41562
AE-QM7b-4988,-1417.810436
AE-QM7b-4989,-1254.937853
AE-QM7b-4990,-1562.123388
AE-QM7b-4991,-1221.431188
AE-QM7b-4992,-1055.614832
AE-QM7b-4993,-1368.099002
AE-QM7b-4994,-1704.112238
AE-QM7b-4995,-1285.756527
AE-QM7b-4996,-1123.704618
AE-QM7b-4997,-1433.825009
AE-QM7b-4998,-1705.123703
AE-QM7b-4999,-1705.980245
AE-QM7b-5000,-1704.984009
AE-QM7b-5001,-1216.414635
AE-QM7b-5002,-1053.568131
AE-QM7b-5003,-1366.618528
AE-QM7b-5004,-1553.3268
AE-QM7b-5005,-1603.822845
AE-QM7b-5006,-1554.9361
AE-QM7b-5007,-1548.155968
AE-QM7b-5008,-1602.854733
AE-QM7b-5009,-1551.098574
AE-QM7b-5010,-1548.464204
AE-QM7b-5011,-1603.238325
AE-QM7b-5012,-1545.196005
AE-QM7b-5013,-1600.037815
AE-QM7b-5014,-1553.468032
AE-QM7b-5015,-1605.367261
AE-QM7b-5016,-1693.268779
AE-QM7b-5017,-1745.736319
AE-QM7b-5018,-1696.919403
AE-QM7b-5019,-1692.989007
AE-QM7b-5020,-1747.215507
AE-QM7b-5021,-1442.923087
AE-QM7b-5022,-1549.671896
AE-QM7b-5023,-1392.00927
AE-QM7b-5024,-1396.730916
AE-QM7b-5025,-1393.014818
AE-QM7b-5026,-1449.157355
AE-QM7b-5027,-1551.197738
AE-QM7b-5028,-1603.303881
AE-QM7b-5029,-1550.341498
AE-QM7b-5030,-1601.581485
AE-QM7b-5031,-1549.736221
AE-QM7b-5032,-1692.663822
AE-QM7b-5033,-1746.842663
AE-QM7b-5034,-1695.680762
AE-QM7b-5035,-1391.853172
AE-QM7b-5036,-1443.796132
AE-QM7b-5037,-1696.799487
AE-QM7b-5038,-1692.12912
AE-QM7b-5039,-1746.417436
AE-QM7b-5040,-1313.392757
AE-QM7b-5041,-1452.184806
AE-QM7b-5042,-1448.432244
AE-QM7b-5043,-1591.055261
AE-QM7b-5044,-1596.005588
AE-QM7b-5045,-1710.174325
AE-QM7b-5046,-1711.955636
AE-QM7b-5047,-1593.104673
AE-QM7b-5048,-1711.556908
AE-QM7b-5049,-1593.347184
AE-QM7b-5050,-1597.371963
AE-QM7b-5051,-1739.407041
AE-QM7b-5052,-1855.833898
AE-QM7b-5053,-1855.459906
AE-QM7b-5054,-1738.134955
AE-QM7b-5055,-1456.604127
AE-QM7b-5056,-1557.440584
AE-QM7b-5057,-1437.086996
AE-QM7b-5058,-1595.001075
AE-QM7b-5059,-1594.491574
AE-QM7b-5060,-1587.052293
AE-QM7b-5061,-1856.547915
AE-QM7b-5062,-1738.770069
AE-QM7b-5063,-1854.014221
AE-QM7b-5064,-1855.926574
AE-QM7b-5065,-1737.035563
AE-QM7b-5066,-1427.607634
AE-QM7b-5067,-1425.652065
AE-QM7b-5068,-1432.418041
AE-QM7b-5069,-1570.779792
AE-QM7b-5070,-1303.338289
AE-QM7b-5071,-1568.636932
AE-QM7b-5072,-1270.08058
AE-QM7b-5073,-1566.707071
AE-QM7b-5074,-1570.629655
AE-QM7b-5075,-1688.203913
AE-QM7b-5076,-1844.632737
AE-QM7b-5077,-1683.567758
AE-QM7b-5078,-1307.736313
AE-QM7b-5079,-1302.815083
AE-QM7b-5080,-1304.296235
AE-QM7b-5081,-1310.503727
AE-QM7b-5082,-1443.182328
AE-QM7b-5083,-1311.558334
AE-QM7b-5084,-1712.582731
AE-QM7b-5085,-1440.451761
AE-QM7b-5086,-1310.355617
AE-QM7b-5087,-1711.38538
AE-QM7b-5088,-1440.0165
AE-QM7b-5089,-1310.967439
AE-QM7b-5090,-1443.535461
AE-QM7b-5091,-1452.466567
AE-QM7b-5092,-1589.83023
AE-QM7b-5093,-1453.323736
AE-QM7b-5094,-1857.157622
AE-QM7b-5095,-1587.083041
AE-QM7b-5096,-1454.891703
AE-QM7b-5097,-1589.520746
AE-QM7b-5098,-1148.053843
AE-QM7b-5099,-1555.936246
AE-QM7b-5100,-1281.957423
AE-QM7b-5101,-1452.978057
AE-QM7b-5102,-1858.911467
AE-QM7b-5103,-1588.838995
AE-QM7b-5104,-1589.103858
AE-QM7b-5105,-1452.895415
AE-QM7b-5106,-1857.495124
AE-QM7b-5107,-1586.460659
AE-QM7b-5108,-1534.383155
AE-QM7b-5109,-1536.47023
AE-QM7b-5110,-1536.515524
AE-QM7b-5111,-1686.781408
AE-QM7b-5112,-1682.177933
AE-QM7b-5113,-1379.953268
AE-QM7b-5114,-1684.646047
AE-QM7b-5115,-1847.748396
AE-QM7b-5116,-1741.344381
AE-QM7b-5117,-1681.461023
AE-QM7b-5118,-1457.429802
AE-QM7b-5119,-1455.700586
AE-QM7b-5120,-1600.713486
AE-QM7b-5121,-1577.789427
AE-QM7b-5122,-1295.664448
AE-QM7b-5123,-1574.973062
AE-QM7b-5124,-1600.181332
AE-QM7b-5125,-1372.603319
AE-QM7b-5126,-1370.742195
AE-QM7b-5127,-1515.86376
AE-QM7b-5128,-1366.897547
AE-QM7b-5129,-1499.968394
AE-QM7b-5130,-1209.49615
AE-QM7b-5131,-1362.953848
AE-QM7b-5132,-1497.868586
AE-QM7b-5133,-1514.595507
AE-QM7b-5134,-1286.006888
AE-QM7b-5135,-1700.855309
AE-QM7b-5136,-1434.006295
AE-QM7b-5137,-1700.136623
AE-QM7b-5138,-1700.941051
AE-QM7b-5139,-1849.327156
AE-QM7b-5140,-1566.786532
AE-QM7b-5141,-1592.320438
AE-QM7b-5142,-1601.866347
AE-QM7b-5143,-1600.514668
AE-QM7b-5144,-1850.66417
AE-QM7b-5145,-1857.897837
AE-QM7b-5146,-1732.949521
AE-QM7b-5147,-1745.094383
AE-QM7b-5148,-1715.35716
AE-QM7b-5149,-1460.769404
AE-QM7b-5150,-1851.082796
AE-QM7b-5151,-1709.208635
AE-QM7b-5152,-1856.458602
AE-QM7b-5153,-1589.873955
AE-QM7b-5154,-1858.66201
AE-QM7b-5155,-1713.533072
AE-QM7b-5156,-1732.40562
AE-QM7b-5157,-1743.133449
AE-QM7b-5158,-1713.919162
AE-QM7b-5159,-1421.295374
AE-QM7b-5160,-1486.87314
AE-QM7b-5161,-1421.156295
AE-QM7b-5162,-1485.85378
AE-QM7b-5163,-1429.060893
AE-QM7b-5164,-1484.175687
AE-QM7b-5165,-1565.749897
AE-QM7b-5166,-1623.947016
AE-QM7b-5167,-1563.908282
AE-QM7b-5168,-1629.979611
AE-QM7b-5169,-1353.734134
AE-QM7b-5170,-1564.534781
AE-QM7b-5171,-1618.369487
AE-QM7b-5172,-1564.575513
AE-QM7b-5173,-1621.950559
AE-QM7b-5174,-1572.066135
AE-QM7b-5175,-1561.854383
AE-QM7b-5176,-1627.646523
AE-QM7b-5177,-1844.757993
AE-QM7b-5178,-1412.756364
AE-QM7b-5179,-1554.737376
AE-QM7b-5180,-1552.585267
AE-QM7b-5181,-1552.868446
AE-QM7b-5182,-1312.453567
AE-QM7b-5183,-1333.828484
AE-QM7b-5184,-1441.984769
AE-QM7b-5185,-1449.936356
AE-QM7b-5186,-1449.42607
AE-QM7b-5187,-1461.039005
AE-QM7b-5188,-1593.395131
AE-QM7b-5189,-1592.606661
AE-QM7b-5190,-1613.103087
AE-QM7b-5191,-1456.613665
AE-QM7b-5192,-1566.351515
AE-QM7b-5193,-1480.897862
AE-QM7b-5194,-1591.682306
AE-QM7b-5195,-1589.358587
AE-QM7b-5196,-1558.971446
AE-QM7b-5197,-1385.414044
AE-QM7b-5198,-1705.912061
AE-QM7b-5199,-1389.124657
AE-QM7b-5200,-1419.696359
AE-QM7b-5201,-1420.148362
AE-QM7b-5202,-1297.695129
AE-QM7b-5203,-1563.504509
AE-QM7b-5204,-1298.01269
AE-QM7b-5205,-1561.823102
AE-QM7b-5206,-1225.779571
AE-QM7b-5207,-1366.998173
AE-QM7b-5208,-1367.324575
