System label,Subset,Prediction,Reference
AE-QM7b-3441,Training,-1370.883057,-1369.533191
AE-QM7b-1178,Training,-1879.183472,-1878.93847
AE-QM7b-471,Training,-1449.678711,-1449.793354
AE-QM7b-2155,Training,-1751.62561,-1752.051076
AE-QM7b-2277,Training,-1744.999756,-1744.965224
IE-IL174-86,Training,-90.59761047,-89.858
AE-QM7b-3416,Training,-1525.156372,-1525.252165
AE-QM7b-6677,Training,-1464.939941,-1464.119643
AE-QM7b-1038,Training,-1281.081543,-1281.314057
AE-QM7b-5446,Training,-1490.946533,-1491.105359
IE-ARION583-554,Training,-0.804290771,-1.073
AE-QM7b-1690,Training,-1780.982178,-1780.865148
AE-QM7b-4615,Training,-1270.969116,-1271.040835
AE-QM7b-1212,Training,-2030.297119,-2029.81248
AE-QM7b-5951,Training,-1567.604614,-1567.826599
IE-ARION583-492,Training,-9.632339478,-9.621
IE-ARION583-351,Training,-10.13980865,-10.081
IE-SSI-044GLU-084ARG-1,Training,-94.57118988,-95.217
AE-QM7b-2750,Training,-1387.094727,-1387.88815
AE-QM7b-5455,Training,-1705.895996,-1705.625813
AE-QM7b-2108,Training,-1907.430908,-1907.483745
AE-QM7b-5004,Training,-1553.633301,-1553.3268
AE-QM7b-6727,Training,-1562.135864,-1560.804847
AE-QM7b-4497,Training,-1637.472534,-1637.973472
AE-QM7b-47,Training,-974.3103027,-974.9060928
AE-QM7b-4533,Training,-1526.286255,-1526.685156
AE-QM7b-6831,Training,-1369.208862,-1369.113649
AE-QM7b-3248,Training,-1403.552612,-1403.67509
AE-QM7b-1798,Training,-1765.893433,-1765.704958
AE-QM7b-325,Training,-1469.307251,-1468.61808
IE-ARION583-548,Training,-7.315216064,-7.29
AE-QM7b-5973,Training,-1315.722168,-1316.042752
IE-ARION583-509,Training,-9.8046875,-10.151
AE-QM7b-2661,Training,-1764.169922,-1764.17338
AE-QM7b-3847,Training,-1825.851318,-1825.26534
AE-QM7b-3525,Training,-1505.546997,-1505.839594
AE-QM7b-6702,Training,-1393.538696,-1393.318617
AE-QM7b-752,Training,-1689.390015,-1687.797913
AE-QM7b-3627,Training,-1707.982056,-1708.327627
AE-QM7b-6139,Training,-1571.528809,-1571.866012
AE-TAE140-80,Training,-268.0394897,-269.089
IE-ARION583-399,Training,-7.813110352,-8.093
IE-SSI-045TRP-272GLN-1,Training,-4.299125671,-4.851
AE-QM7b-2024,Training,-1198.819824,-1198.737392
AE-QM7b-4151,Training,-1532.529053,-1532.480165
AE-QM7b-2935,Training,-1772.212769,-1772.072683
AE-QM7b-6370,Training,-1471.872192,-1472.3444
IE-SSI-060LEU-095PHE-2,Training,-0.593643188,-1.009
AE-QM7b-6329,Training,-1576.183716,-1576.24518
AE-QM7b-2399,Training,-1528.182129,-1528.428234
AE-QM7b-3308,Training,-1481.629028,-1480.458058
AE-QM7b-3840,Training,-1674.891235,-1675.090669
AE-TAE140-50,Training,-437.9271851,-438.281
AE-QM7b-5978,Training,-1394.103516,-1394.355108
AE-QM7b-751,Training,-1556.737061,-1555.215339
AE-QM7b-1458,Training,-1576.880005,-1577.863535
AE-QM7b-4526,Training,-1511.732422,-1512.104854
AE-QM7b-6919,Training,-1229.767212,-1229.514387
AE-QM7b-610,Training,-1606.04895,-1605.858063
AE-QM7b-5481,Training,-1275.247925,-1276.006373
AE-QM7b-3392,Training,-1633.56604,-1633.62268
AE-QM7b-6661,Training,-1226.63623,-1225.384244
IE-IL174-80,Training,-81.96105957,-81.349
AE-QM7b-2973,Training,-1439.574707,-1440.824516
AE-QM7b-4477,Training,-1528.124634,-1529.126575
AE-QM7b-6050,Training,-1356.435913,-1357.201754
AE-QM7b-1237,Training,-1761.505737,-1761.933596
AE-QM7b-4233,Training,-1331.109009,-1331.33229
AE-QM7b-4082,Training,-1518.990234,-1519.242769
AE-QM7b-947,Training,-1358.237305,-1357.423996
AE-QM7b-4102,Training,-1632.57019,-1632.045062
AE-QM7b-3498,Training,-1565.945435,-1564.479028
AE-QM7b-3785,Training,-1675.580688,-1675.711609
AE-QM7b-4761,Training,-1704.268188,-1704.275495
IE-SSI-116LYS-144SER-1,Training,-8.167381287,-8.866
IE-ARION583-387,Training,-10.51322937,-10.623
AE-QM7b-2022,Training,-1361.078369,-1361.298652
AE-TAE140-125,Training,-227.7866364,-227.882
AE-QM7b-597,Training,-1239.161377,-1240.275424
AE-QM7b-3743,Training,-1686.304565,-1686.356576
AE-QM7b-1325,Training,-1905.188843,-1905.041591
AE-QM7b-296,Training,-1271.553223,-1272.415644
AE-QM7b-2142,Training,-1786.190918,-1785.845683
AE-QM7b-2720,Training,-1652.562622,-1652.509259
AE-TAE140-43,Training,-468.7866211,-470.973
AE-QM7b-966,Training,-1116.486694,-1116.204991
AE-QM7b-2206,Training,-1625.7146,-1626.467614
IE-S22TRM-16,Training,-27.98740387,-27.50428926
AE-QM7b-4817,Training,-1713.632446,-1714.225045
AE-QM7b-3990,Training,-1838.509399,-1838.856151
AE-QM7b-5956,Training,-1346.765259,-1346.388189
AE-QM7b-1896,Training,-1778.435303,-1778.429978
AE-QM7b-2678,Training,-1748.963745,-1749.643065
AE-QM7b-4433,Training,-1700.494507,-1700.260336
IE-ARION583-234,Training,-15.68367004,-15.021
AE-QM7b-1915,Training,-1533.620605,-1533.733922
AE-TAE140-123,Training,-117.5030518,-117.593
AE-QM7b-3812,Training,-1660.088501,-1659.987821
IE-ARION583-190,Training,-32.55462646,-30.827
AE-QM7b-6121,Training,-1428.172363,-1428.244512
AE-QM7b-3425,Training,-1569.698853,-1568.884425
IE-SSI-021ARG-035GLU-1,Training,-4.289550781,-4.508
AE-QM7b-5135,Training,-1702.02771,-1700.855309
AE-QM7b-1870,Training,-1595.360718,-1595.317537
AE-QM7b-6851,Training,-1080.31958,-1079.308467
AE-QM7b-4462,Training,-1236.257568,-1236.651694
IE-HAL59-6,Training,-0.306396484,-0.92
AE-QM7b-1732,Training,-1753.02356,-1753.540335
AE-QM7b-6210,Training,-1704.220337,-1703.392981
AE-QM7b-1989,Training,-1500.874512,-1499.772424
AE-QM7b-943,Training,-1343.664429,-1343.002798
AE-QM7b-1071,Training,-1135.713013,-1136.439314
AE-QM7b-3739,Training,-1564.911377,-1565.479694
AE-QM7b-4904,Training,-1360.016968,-1359.911155
AE-QM7b-4169,Training,-1829.125977,-1829.049955
IE-IL174-10,Training,-81.88446045,-81.71
AE-QM7b-412,Training,-1299.149414,-1299.376373
AE-QM7b-3363,Training,-1360.312378,-1361.409475
AE-QM7b-5491,Training,-1591.320068,-1591.508324
AE-QM7b-1425,Training,-1725.810547,-1726.081137
AE-QM7b-994,Training,-1258.465698,-1257.44506
AE-QM7b-5375,Training,-1559.331909,-1559.582208
AE-QM7b-3110,Training,-1496.948853,-1496.641843
AE-QM7b-3495,Training,-1555.566284,-1555.68618
AE-QM7b-5377,Training,-1474.285034,-1474.112289
IE-IL174-56,Training,-84.02923584,-83.459
AE-QM7b-1994,Training,-1525.941528,-1527.105947
AE-QM7b-5782,Training,-1464.69104,-1465.343807
AE-QM7b-4941,Training,-1448.747437,-1449.220946
AE-QM7b-2494,Training,-1900.307251,-1900.402957
AE-QM7b-5315,Training,-1699.42334,-1698.812492
AE-QM7b-975,Training,-1410.019531,-1408.21786
AE-QM7b-4515,Training,-1637.185303,-1637.465194
AE-QM7b-3516,Training,-1524.869141,-1524.429998
AE-QM7b-1719,Training,-1906.147827,-1905.853291
AE-QM7b-3456,Training,-1582.58667,-1581.920285
IE-SSI-053SER-089GLU-1,Training,-20.30834198,-19.844
IE-S22-12,Training,-10.34088135,-9.805
AE-QM7b-2887,Training,-1597.026733,-1596.915185
AE-QM7b-2234,Training,-1470.770996,-1470.929312
AE-QM7b-6518,Training,-1290.931519,-1290.299492
AE-QM7b-4274,Training,-1701.375366,-1700.683637
AE-QM7b-4107,Training,-1701.490234,-1700.80775
AE-QM7b-7166,Training,-1142.347046,-1141.66942
AE-QM7b-4519,Training,-1491.299561,-1491.974652
AE-QM7b-5644,Training,-1293.565918,-1292.415771
IE-ARION583-336,Training,-1.531982422,-1.434
AE-QM7b-6961,Training,-1233.874756,-1232.545396
AE-QM7b-212,Training,-980.6572266,-980.6394309
AE-QM7b-720,Training,-1533.450928,-1532.39906
AE-QM7b-6887,Training,-1259.747314,-1260.572328
AE-QM7b-1018,Training,-1157.77356,-1157.997011
AE-QM7b-1864,Training,-1496.33606,-1496.662369
AE-QM7b-3285,Training,-1436.968994,-1437.699062
AE-QM7b-2078,Training,-1897.051758,-1896.803801
AE-QM7b-5595,Training,-1565.238159,-1565.563328
AE-QM7b-6956,Training,-1268.8927,-1267.649564
AE-QM7b-996,Training,-1254.061157,-1253.531506
AE-TAE140-119,Training,-120.4329681,-120.824
AE-QM7b-3941,Training,-1778.628052,-1778.390891
IE-SSI-130SER-153TRP-1,Training,-4.23210144,-5.708
AE-QM7b-1880,Training,-1771.102173,-1771.329016
AE-QM7b-6849,Training,-1402.060303,-1401.477518
AE-QM7b-5386,Training,-1552.599243,-1552.363921
AE-TAE140-60,Training,-311.6818237,-312.651
AE-QM7b-5560,Training,-1543.043457,-1542.56395
AE-QM7b-123,Training,-1308.18103,-1307.595326
AE-QM7b-5702,Training,-1713.862305,-1713.645627
AE-QM7b-3159,Training,-1680.502075,-1679.392924
IE-SSI-039ASN-081SER-1,Training,-1.713905334,-1.723
IE-ARION583-203,Training,-0.277671814,-0.233
AE-QM7b-5753,Training,-1451.611694,-1452.235476
AE-QM7b-791,Training,-1541.1875,-1540.379066
AE-TAE140-83,Training,-289.0755005,-291.135
AE-QM7b-1589,Training,-1494.726074,-1494.54582
AE-QM7b-6162,Training,-1342.49353,-1342.911308
IE-ARION583-230,Training,-12.73460388,-13.592
IE-HAL59-5,Training,-2.218980789,-2.73
AE-QM7b-4374,Training,-1510.851563,-1511.305233
AE-QM7b-3710,Training,-1972.196655,-1971.701611
AE-QM7b-396,Training,-1480.722046,-1480.190528
AE-QM7b-6687,Training,-1364.095825,-1362.99333
AE-QM7b-3114,Training,-1478.3927,-1477.651764
AE-QM7b-2487,Training,-1891.670654,-1891.179567
AE-QM7b-661,Training,-1395.895386,-1394.612422
AE-QM7b-3621,Training,-1535.305786,-1535.789691
AE-QM7b-5985,Training,-1558.41272,-1558.060582
IE-SSI-098SER-164ASP-1,Training,-17.60822296,-17.628
AE-QM7b-6182,Training,-1310.647461,-1310.884759
IE-ARION583-267,Training,-7.353515625,-7.803
AE-QM7b-3120,Training,-1556.677002,-1557.151512
AE-QM7b-1963,Training,-1527.818237,-1529.288735
AE-QM7b-5833,Training,-1295.212769,-1295.656058
AE-QM7b-1346,Training,-1583.754761,-1583.493329
AE-QM7b-4472,Training,-1687.12793,-1687.468794
AE-QM7b-3436,Training,-1652.103027,-1651.502254
AE-QM7b-7041,Training,-1103.4552,-1103.911793
AE-QM7b-4672,Training,-1595.954346,-1596.192854
AE-QM7b-4763,Training,-1440.321533,-1440.540653
AE-QM7b-5996,Training,-1561.629883,-1561.862152
AE-QM7b-3104,Training,-1647.851807,-1647.103245
AE-QM7b-4375,Training,-1507.787598,-1508.209428
AE-QM7b-5462,Training,-1572.706543,-1573.506418
AE-QM7b-877,Training,-1352.6073,-1352.29207
AE-QM7b-6715,Training,-1278.905518,-1278.69666
AE-QM7b-2526,Training,-1342.886108,-1342.921699
AE-QM7b-1561,Training,-1606.813721,-1606.711002
AE-QM7b-1590,Training,-1621.902344,-1622.281172
AE-QM7b-5705,Training,-1850.59436,-1850.788046
AE-QM7b-3992,Training,-1533.410034,-1533.792744
AE-TAE140-133,Training,-90.6646347,-93.78
AE-TAE140-140,Training,-2.678575516,-2.669
AE-TAE140-28,Training,-560.6342163,-564.095
AE-QM7b-612,Training,-1475.072876,-1474.972182
AE-QM7b-6085,Training,-1720.650879,-1720.359144
AE-QM7b-5572,Training,-1353.161377,-1353.132158
AE-QM7b-2625,Training,-1592.449951,-1592.514061
AE-QM7b-3832,Training,-1660.069336,-1659.801126
AE-QM7b-3934,Training,-1662.022583,-1662.393636
AE-QM7b-1076,Training,-1397.112671,-1396.793967
AE-QM7b-6824,Training,-1567.689331,-1566.899884
AE-QM7b-1064,Training,-1554.928589,-1554.887826
AE-QM7b-3770,Training,-1686.534302,-1686.281752
AE-QM7b-4677,Training,-1596.41394,-1596.648502
AE-QM7b-1875,Training,-1514.700684,-1514.846427
IE-SSI-039LYS-043HIE-1,Training,-0.765991211,-1.096
AE-QM7b-2356,Training,-1769.646729,-1769.407621
AE-QM7b-3359,Training,-1644.596313,-1644.347528
AE-QM7b-4467,Training,-1528.124634,-1528.859905
AE-QM7b-6021,Training,-1684.180054,-1684.324633
AE-QM7b-5709,Training,-1420.435791,-1421.39238
AE-QM7b-6569,Training,-1131.63147,-1129.396911
AE-QM7b-5483,Training,-1443.385498,-1444.114119
AE-QM7b-6177,Training,-1450.710327,-1450.93935
IE-IL174-19,Training,-83.42601776,-83.863
AE-QM7b-6847,Training,-1411.837646,-1411.436323
AE-QM7b-5667,Training,-1695.650757,-1695.578498
AE-QM7b-3689,Training,-1552.406616,-1552.693888
IE-IL174-14,Training,-87.05490112,-86.544
IE-SSI-111TRP-115GLN-1,Training,-4.423599243,-4.366
AE-QM7b-786,Training,-1396.623047,-1395.771709
AE-QM7b-3665,Training,-1836.230591,-1836.49588
AE-QM7b-6712,Training,-1439.842773,-1440.12421
AE-QM7b-1374,Training,-1726.116943,-1726.374118
AE-QM7b-1095,Training,-1413.409058,-1413.290375
AE-QM7b-770,Training,-1554.64978,-1553.851951
AE-QM7b-4067,Training,-1211.669312,-1211.902355
AE-QM7b-4196,Training,-1510.142944,-1508.604479
IE-ARION583-473,Training,-6.376876831,-6.338
AE-QM7b-3802,Training,-1515.964478,-1516.146795
AE-QM7b-5157,Training,-1742.606079,-1743.133449
AE-QM7b-6506,Training,-1228.455444,-1228.528053
AE-QM7b-4480,Training,-1532.337646,-1532.671101
AE-QM7b-5873,Training,-1449.685791,-1450.076251
AE-QM7b-3730,Training,-1399.090698,-1398.951662
AE-QM7b-11,Training,-611.8441772,-612.4312313
AE-QM7b-4810,Training,-1705.11084,-1704.497317
AE-QM7b-6360,Training,-1451.898926,-1451.452485
AE-QM7b-369,Training,-1349.619995,-1349.313627
AE-QM7b-6619,Training,-1718.439087,-1716.645964
AE-QM7b-2506,Training,-1921.909302,-1921.468703
IE-ARION583-400,Training,-2.680969238,-3.103
AE-QM7b-6071,Training,-1553.451416,-1553.791855
AE-QM7b-626,Training,-947.5241699,-948.4941402
AE-QM7b-7160,Training,-1191.668701,-1192.237571
IE-AHB21-0,Training,-17.22762108,-17.79
AE-QM7b-6805,Training,-1350.365479,-1349.687731
AE-QM7b-7079,Training,-1275.287354,-1275.526678
AE-QM7b-2032,Training,-1898.736938,-1898.679363
IE-ARION583-406,Training,-11.25049591,-10.611
AE-QM7b-2927,Training,-1103.615356,-1104.274446
AE-QM7b-315,Training,-1739.04541,-1739.329181
AE-QM7b-2912,Training,-1642.087646,-1642.59532
AE-QM7b-852,Training,-1528.548584,-1526.90551
AE-QM7b-4998,Training,-1704.99585,-1705.123703
AE-QM7b-1432,Training,-1888.14563,-1887.304133
AE-QM7b-2338,Training,-1894.638916,-1893.905415
AE-QM7b-4793,Training,-1230.197998,-1230.523268
AE-QM7b-3878,Training,-1838.509399,-1838.153166
AE-QM7b-6748,Training,-1435.993652,-1434.83672
AE-QM7b-361,Training,-1601.845581,-1601.339809
AE-QM7b-2182,Training,-1749.155273,-1749.988794
AE-QM7b-353,Training,-1611.908813,-1611.884118
AE-QM7b-1260,Training,-1615.236938,-1614.077768
IE-SSI-024VAL-032HIE-1,Training,-1.37878418,-1.196
AE-QM7b-4840,Training,-1340.36792,-1340.770318
AE-QM7b-186,Training,-1110.485718,-1110.79242
AE-QM7b-1465,Training,-2032.575928,-2032.856855
AE-QM7b-221,Training,-1758.11853,-1758.052847
AE-TAE140-93,Training,-222.3385315,-224.864
AE-QM7b-62,Training,-1442.422485,-1442.447503
AE-QM7b-3012,Training,-1252.986328,-1254.074578
IE-ARION583-286,Training,-6.357727051,-6.258
IE-SSI-013GLU-052ILE-1,Training,-1.393146515,-1.71
AE-QM7b-3554,Training,-1522.935059,-1522.890294
AE-QM7b-3962,Training,-1632.551025,-1632.376396
AE-QM7b-278,Training,-1739.361328,-1739.438329
AE-QM7b-6993,Training,-1401.50354,-1399.982969
AE-QM7b-3877,Training,-1978.248047,-1977.732003
AE-QM7b-2482,Training,-1446.755859,-1446.550023
AE-QM7b-1004,Training,-1398.510498,-1398.840361
AE-QM7b-5093,Training,-1453.324219,-1453.323736
AE-QM7b-1817,Training,-1639.789673,-1640.050808
IE-ARION583-569,Training,-3.820381165,-3.944
IE-ARION583-441,Training,-13.9793396,-14.866
AE-QM7b-4382,Training,-1527.396973,-1527.631531
AE-QM7b-22,Training,-846.5117188,-846.6436388
AE-QM7b-513,Training,-1604.114868,-1604.157046
IE-S66-8,Training,-3.51398468,-4.16
AE-QM7b-3255,Training,-1525.577759,-1526.521873
IE-SSI-033ASP-279LYS-2,Training,-3.935279846,-3.818
AE-QM7b-1735,Training,-1596.356445,-1596.696958
IE-ARION583-109,Training,-15.09002686,-15.403
AE-QM7b-3795,Training,-1639.387573,-1639.788317
AE-QM7b-5807,Training,-1593.311646,-1594.115216
AE-QM7b-1079,Training,-1145.115601,-1145.178969
AE-QM7b-2831,Training,-1767.941284,-1767.544709
AE-QM7b-6770,Training,-1383.590332,-1382.827734
AE-QM7b-3197,Training,-1566.405029,-1566.727798
IE-SSI-102HIE-272GLN-1,Training,-4.969367981,-5.6
AE-QM7b-6125,Training,-1457.777954,-1458.354453
AE-QM7b-6918,Training,-1225.908447,-1225.530364
AE-QM7b-1912,Training,-1385.130493,-1385.344002
AE-QM7b-4037,Training,-1785.924072,-1785.323136
AE-QM7b-3192,Training,-1852.526978,-1852.211787
AE-QM7b-6278,Training,-1563.391602,-1563.798714
AE-QM7b-1935,Training,-1901.322144,-1900.63145
AE-QM7b-4286,Training,-1485.746216,-1484.75228
AE-QM7b-1350,Training,-1883.147461,-1883.238968
AE-QM7b-2013,Training,-1771.100952,-1771.293123
AE-QM7b-6300,Training,-1550.655518,-1551.234723
AE-QM7b-1644,Training,-1502.540527,-1501.673018
AE-QM7b-3479,Training,-1558.764282,-1559.450093
AE-QM7b-3448,Training,-1703.347778,-1702.844085
AE-QM7b-2963,Training,-1598.960815,-1599.7097
AE-QM7b-3466,Training,-1707.828857,-1707.813702
IE-RG18-14,Training,-0.478744507,-0.24
AE-QM7b-506,Training,-1607.906494,-1607.393393
AE-QM7b-6695,Training,-1263.087769,-1261.877214
AE-QM7b-5187,Training,-1460.535522,-1461.039005
AE-QM7b-6864,Training,-993.6368408,-991.9065171
IE-ARION583-263,Training,-1.570281982,-2.271
AE-QM7b-731,Training,-1232.966431,-1232.318849
AE-QM7b-1385,Training,-1729.525513,-1729.928734
AE-TAE140-49,Training,-355.5517883,-359.934
IE-ARION583-469,Training,-3.983154297,-4.456
AE-QM7b-7148,Training,-1026.009521,-1025.133999
AE-QM7b-5717,Training,-1562.491577,-1562.744164
AE-QM7b-5778,Training,-1535.374023,-1535.369226
AE-QM7b-5780,Training,-1591.94397,-1593.229119
AE-QM7b-3890,Training,-1707.694824,-1708.03474
IE-ARION583-130,Training,-28.51402283,-26.951
IE-ARION583-2,Training,0.306396484,0.682
AE-QM7b-3201,Training,-1710.222534,-1710.25526
AE-QM7b-1876,Training,-1893.987793,-1892.308237
AE-QM7b-1436,Training,-1732.570435,-1732.992392
AE-QM7b-4570,Training,-1549.152344,-1549.29429
AE-QM7b-5322,Training,-1705.283203,-1705.109942
AE-QM7b-6489,Training,-1572.859741,-1571.382301
IE-ARION583-243,Training,-4.92149353,-4.932
AE-QM7b-4352,Training,-1255.713745,-1255.321107
AE-QM7b-4149,Training,-1830.657959,-1830.342887
AE-QM7b-5633,Training,-1376.600708,-1376.59154
AE-QM7b-7197,Training,-1209.622803,-1209.692
AE-QM7b-4681,Training,-1476.859375,-1476.4889
AE-QM7b-4520,Training,-1372.683228,-1373.210522
IE-IL174-36,Training,-91.61254883,-92.751
AE-QM7b-5345,Training,-1708.423706,-1708.375951
AE-QM7b-6984,Training,-1103.396484,-1102.614336
AE-QM7b-5109,Training,-1536.015503,-1536.47023
AE-QM7b-3696,Training,-1985.141968,-1984.271049
AE-QM7b-2294,Training,-1777.364136,-1777.464151
AE-QM7b-678,Training,-1416.041016,-1414.50854
AE-QM7b-2914,Training,-1267.452637,-1268.671196
AE-QM7b-2555,Training,-1325.842773,-1325.98417
AE-QM7b-2798,Training,-1618.246216,-1618.530473
AE-QM7b-3117,Training,-1550.817139,-1551.282746
AE-QM7b-5304,Training,-1500.961914,-1501.42523
AE-QM7b-6706,Training,-1145.179932,-1145.153775
AE-QM7b-5159,Training,-1421.469971,-1421.295374
AE-QM7b-5330,Training,-1701.223389,-1700.927723
AE-QM7b-5289,Training,-1686.343994,-1686.841454
AE-QM7b-5693,Training,-1850.498657,-1849.86332
AE-QM7b-2460,Training,-1765.663574,-1764.872657
AE-QM7b-5365,Training,-1553.413086,-1555.06839
AE-QM7b-5793,Training,-1466.663452,-1466.224501
AE-QM7b-21,Training,-1006.855347,-1006.406423
AE-QM7b-6672,Training,-1246.360474,-1245.334215
IE-ARION583-522,Training,-12.16968536,-11.426
AE-QM7b-312,Training,-1584.408569,-1585.10871
IE-SSI-030GLN-034TRP-2,Training,-3.715057373,-3.477
AE-QM7b-2094,Training,-1333.501587,-1334.709994
AE-QM7b-1254,Training,-1726.289307,-1726.253223
IE-S66-36,Training,-4.787445068,-4.85
AE-QM7b-2470,Training,-1756.661987,-1757.249618
AE-QM7b-4862,Training,-1167.11731,-1169.090586
AE-QM7b-7173,Training,-1219.19519,-1218.017491
AE-QM7b-519,Training,-1490.852295,-1491.24981
AE-QM7b-2201,Training,-1741.954956,-1742.437573
AE-QM7b-4855,Training,-1196.416504,-1197.711117
AE-QM7b-3977,Training,-1527.741699,-1527.497094
AE-QM7b-6111,Training,-1437.228882,-1438.084744
AE-QM7b-1275,Training,-1908.367798,-1908.13023
AE-QM7b-3390,Training,-1684.715088,-1685.077009
AE-QM7b-30,Training,-1016.785889,-1016.764929
IE-ARION583-379,Training,-5.189590454,-5.035
AE-QM7b-82,Training,-1146.275269,-1145.814623
AE-QM7b-4161,Training,-1527.090576,-1526.220697
AE-QM7b-3588,Training,-1402.403687,-1402.215964
AE-QM7b-5718,Training,-1558.106323,-1558.18521
AE-QM7b-6502,Training,-1340.357178,-1340.858519
AE-QM7b-6225,Training,-1060.412109,-1059.936157
IE-ARION583-333,Training,-6.817321777,-6.681
AE-QM7b-3459,Training,-1847.643799,-1847.238769
AE-QM7b-1488,Training,-2029.071533,-2028.863746
AE-QM7b-4658,Training,-1460.428833,-1461.217793
AE-QM7b-6005,Training,-1542.306274,-1542.419486
AE-QM7b-6086,Training,-1706.173584,-1706.317823
AE-QM7b-398,Training,-1213.021851,-1213.55885
AE-QM7b-2478,Training,-2050.769775,-2049.310047
AE-QM7b-3753,Training,-1834.526245,-1833.409727
AE-QM7b-2084,Training,-1486.912964,-1487.934656
AE-QM7b-4192,Training,-1667.09729,-1667.084792
AE-QM7b-473,Training,-1600.284912,-1599.783809
AE-QM7b-4722,Training,-1429.436279,-1429.036138
AE-QM7b-2099,Training,-1905.554199,-1905.544629
AE-QM7b-6933,Training,-1280.228027,-1280.48574
IE-ARION583-572,Training,-10.64727783,-10.965
AE-QM7b-6246,Training,-1437.075684,-1437.633137
