System label,Subset,Prediction,Reference
AE-QM7b-5765,Validation,-1653.056885,-1652.805616
AE-QM7b-1281,Validation,-1767.56665,-1766.952189
AE-QM7b-6717,Validation,-1443.19165,-1442.815502
AE-QM7b-196,Validation,-1152.189209,-1152.81708
AE-QM7b-1450,Validation,-1429.318604,-1429.682134
AE-QM7b-820,Validation,-1539.847046,-1538.601344
IE-ARION583-81,Validation,-1.646881104,-0.911
AE-QM7b-7204,Validation,-800.6321411,-796.6398323
AE-QM7b-2761,Validation,-1639.516846,-1639.531455
AE-QM7b-4850,Validation,-1195.396729,-1196.913718
AE-QM7b-1357,Validation,-1880.945313,-1881.010021
AE-QM7b-2697,Validation,-1738.955688,-1738.999114
AE-QM7b-904,Validation,-1227.949097,-1227.142445
AE-QM7b-1638,Validation,-1620.36792,-1619.936444
AE-QM7b-4697,Validation,-1471.177979,-1471.915759
IE-SSI-015ILE-136HIE-1,Validation,-0.919189453,-0.545
AE-QM7b-6626,Validation,-1169.994629,-1168.597996
IE-S66-7,Validation,-2.642669678,-3.06
AE-QM7b-1807,Validation,-1753.605225,-1753.904394
AE-QM7b-547,Validation,-1601.153809,-1601.26166
IE-S66-35,Validation,-2.451171875,-2.9
AE-QM7b-4510,Validation,-1343.278687,-1343.635766
AE-QM7b-4800,Validation,-1361.728516,-1362.021372
AE-QM7b-3071,Validation,-1677.744507,-1677.694951
AE-QM7b-1143,Validation,-1399.379517,-1399.426493
AE-QM7b-1762,Validation,-1900.496338,-1900.276371
AE-QM7b-162,Validation,-1384.59021,-1384.348569
AE-QM7b-1472,Validation,-1886.862549,-1886.935425
AE-QM7b-844,Validation,-1349.60083,-1348.554411
IE-S66-3,Validation,-5.486412048,-5.76
AE-QM7b-1961,Validation,-1382.961792,-1384.44036
AE-QM7b-3374,Validation,-1400.230103,-1400.366637
AE-QM7b-99,Validation,-1310.055298,-1309.105173
AE-QM7b-1575,Validation,-1517.424683,-1516.951053
AE-QM7b-1862,Validation,-1645.529907,-1646.079725
AE-QM7b-3529,Validation,-1835.569824,-1835.871113
AE-QM7b-5470,Validation,-1846.484375,-1845.873348
AE-QM7b-5810,Validation,-1613.032715,-1613.431491
AE-QM7b-2415,Validation,-1303.681763,-1304.316278
AE-QM7b-84,Validation,-1445.744995,-1445.160851
AE-QM7b-5655,Validation,-1301.498657,-1301.575269
AE-QM7b-2125,Validation,-1762.567261,-1761.454805
AE-QM7b-1635,Validation,-1504.096436,-1503.948206
AE-QM7b-1835,Validation,-1400.61792,-1402.160932
AE-QM7b-1722,Validation,-1531.480591,-1533.046405
AE-QM7b-6431,Validation,-1307.31543,-1307.128169
AE-QM7b-5120,Validation,-1599.302246,-1600.713486
AE-QM7b-1783,Validation,-1352.934937,-1353.162943
AE-QM7b-2699,Validation,-1439.467041,-1438.892767
AE-QM7b-6146,Validation,-1711.16687,-1710.995651
AE-QM7b-932,Validation,-1237.926147,-1237.053189
AE-QM7b-743,Validation,-1543.600342,-1542.640411
AE-QM7b-504,Validation,-1600.933594,-1600.709306
AE-QM7b-3750,Validation,-1533.630249,-1533.069014
AE-QM7b-3326,Validation,-1549.696899,-1550.161624
AE-QM7b-2849,Validation,-1630.227661,-1630.735432
AE-QM7b-4940,Validation,-1577.039185,-1576.817964
AE-QM7b-6193,Validation,-1308.081421,-1308.492843
IE-IL174-85,Validation,-90.98060608,-90.355
IE-ARION583-15,Validation,-10.89622498,-10.854
IE-IL174-104,Validation,-82.26745605,-82.839
AE-QM7b-4483,Validation,-1535.717529,-1535.404605
AE-QM7b-773,Validation,-1540.153442,-1538.990552
AE-QM7b-4014,Validation,-1977.424561,-1976.470333
AE-QM7b-677,Validation,-1270.059448,-1269.507086
AE-QM7b-1832,Validation,-1902.02832,-1902.214357
AE-QM7b-1825,Validation,-1771.069824,-1771.179112
AE-QM7b-2177,Validation,-1785.604492,-1785.953934
AE-QM7b-5211,Validation,-1540.903564,-1540.271449
AE-QM7b-1264,Validation,-1760.845093,-1760.572015
AE-QM7b-6126,Validation,-1592.327026,-1592.329437
AE-QM7b-1578,Validation,-1747.994385,-1748.13717
IE-ARION583-490,Validation,-7.506713867,-7.287
IE-SSI-021PHE-072PHE-1,Validation,-2.259674072,-2.802
AE-QM7b-5893,Validation,-1317.546143,-1318.867514
AE-QM7b-2392,Validation,-1923.857788,-1923.190622
AE-QM7b-1819,Validation,-1615.847656,-1615.765224
IE-ARION583-535,Validation,-3.944854736,-3.767
IE-ARION583-549,Validation,-7.659912109,-7.747
AE-QM7b-6656,Validation,-1236.821533,-1236.326064
AE-QM7b-2310,Validation,-1649.608765,-1648.791241
AE-QM7b-2117,Validation,-1760.154419,-1760.119259
AE-TAE140-33,Validation,-481.0328979,-482.276
AE-QM7b-7026,Validation,-1139.053345,-1138.386268
AE-QM7b-7209,Validation,-1278.643433,-1276.169605
AE-QM7b-6938,Validation,-1263.743652,-1262.090936
IE-SSI-017THR-307TRP-1,Validation,-2.010726929,-1.747
AE-QM7b-3259,Validation,-1848.840698,-1848.77661
AE-QM7b-3057,Validation,-1466.232544,-1466.503075
AE-QM7b-6088,Validation,-1433.046021,-1432.351331
AE-QM7b-3999,Validation,-1378.696167,-1377.83943
IE-SSI-015ARG-020ASP-1,Validation,-100.4118729,-100.161
AE-QM7b-5318,Validation,-1594.599487,-1594.923522
IE-ARION583-302,Validation,-8.540802002,-9.133
AE-QM7b-2960,Validation,-1465.121826,-1465.513214
IE-SSI-065ASP-110GLN-1,Validation,-5.151290894,-5.452
AE-QM7b-4260,Validation,-1413.87439,-1415.319036
AE-QM7b-4036,Validation,-1527.684204,-1527.848471
AE-QM7b-3279,Validation,-1431.549561,-1430.68093
AE-QM7b-5223,Validation,-1312.271606,-1312.81413
AE-QM7b-5035,Validation,-1392.116821,-1391.853172
AE-QM7b-1627,Validation,-1763.48645,-1763.8415
AE-QM7b-5651,Validation,-1424.854614,-1424.352174
IE-HAL59-4,Validation,-1.244735718,-1.42
IE-ARION583-288,Validation,-20.84932327,-20.437
AE-QM7b-3487,Validation,-1381.654907,-1382.207905
IE-ADIM6-0,Validation,-1.043663025,-1.34
AE-QM7b-916,Validation,-1343.51123,-1342.830667
IE-AHB21-5,Validation,-24.66012955,-25.52
AE-QM7b-1411,Validation,-1889.409424,-1889.441044
AE-QM7b-3778,Validation,-1834.459229,-1834.235803
AE-QM7b-2583,Validation,-1587.985596,-1588.159196
AE-QM7b-4610,Validation,-1285.872437,-1286.048962
AE-QM7b-2219,Validation,-1800.463501,-1800.614933
AE-QM7b-882,Validation,-1228.810913,-1228.621927
AE-QM7b-3286,Validation,-1712.941895,-1712.913086
AE-QM7b-6047,Validation,-1413.709473,-1413.61994
AE-QM7b-4979,Validation,-1176.57251,-1177.618653
AE-QM7b-1389,Validation,-1591.453003,-1590.040187
AE-QM7b-360,Validation,-1603.040039,-1602.908805
AE-QM7b-2081,Validation,-1332.043701,-1333.030702
AE-QM7b-5918,Validation,-1703.34668,-1703.089433
AE-QM7b-281,Validation,-1592.413086,-1592.497539
AE-QM7b-188,Validation,-1159.695923,-1159.888236
AE-QM7b-24,Validation,-1152.894287,-1152.999928
IE-S66-46,Validation,-4.23210144,-4.71
AE-QM7b-5839,Validation,-1446.513062,-1445.282072
AE-QM7b-5250,Validation,-1474.739868,-1473.276066
AE-QM7b-2126,Validation,-1500.956909,-1500.490275
AE-QM7b-6809,Validation,-1397.308716,-1396.542301
IE-HAL59-9,Validation,-0.306396484,-0.89
AE-QM7b-753,Validation,-1560.547852,-1560.137203
AE-TAE140-45,Validation,-650.2982788,-651.526
AE-QM7b-2732,Validation,-1652.059937,-1652.161553
IE-IL174-150,Validation,-85.79101563,-85.155
AE-QM7b-2029,Validation,-1755.903198,-1756.16988
AE-QM7b-4634,Validation,-1444.319092,-1444.585123
AE-QM7b-640,Validation,-1359.405518,-1359.490979
AE-QM7b-3706,Validation,-1825.45874,-1825.256053
AE-TAE140-94,Validation,-339.985199,-335.747
AE-QM7b-4631,Validation,-1566.219482,-1566.380883
AE-QM7b-546,Validation,-1603.030518,-1603.002184
IE-SSI-221GLU-262SER-1,Validation,-19.13063049,-18.411
AE-QM7b-4049,Validation,-1662.204468,-1662.569481
IE-SSI-025THR-045THR-1,Validation,-4.227313995,-4.654
AE-TAE140-109,Validation,-177.8631592,-177.357
AE-QM7b-1122,Validation,-1424.810425,-1424.894713
AE-QM7b-4568,Validation,-1297.34314,-1297.031595
AE-TAE140-64,Validation,-138.7976074,-142.71
AE-QM7b-6251,Validation,-1435.42395,-1435.744773
AE-QM7b-5020,Validation,-1747.120605,-1747.215507
AE-QM7b-7149,Validation,-1292.206177,-1291.396455
AE-QM7b-1564,Validation,-1748.779419,-1749.278661
IE-IL174-88,Validation,-91.91894531,-92.32
IE-ARION583-322,Validation,-4.768295288,-5.143
AE-QM7b-5980,Validation,-1648.999512,-1648.810022
AE-QM7b-5712,Validation,-1552.844971,-1552.972926
AE-QM7b-3489,Validation,-1831.625,-1831.474815
IE-ARION583-193,Validation,-10.49407959,-9.883
AE-QM7b-1986,Validation,-1492.510864,-1492.975939
AE-QM7b-3776,Validation,-1832.869751,-1832.633631
IE-S22TRM-22,Validation,-25.62240601,-26.53640996
AE-QM7b-3542,Validation,-1532.442871,-1533.368094
AE-QM7b-6688,Validation,-1509.710938,-1508.506042
AE-QM7b-4544,Validation,-1527.569336,-1527.708657
AE-QM7b-955,Validation,-1219.38916,-1219.004258
AE-QM7b-3549,Validation,-1831.471802,-1831.386312
AE-QM7b-6079,Validation,-1428.05127,-1428.033458
AE-QM7b-6042,Validation,-1548.249023,-1547.674736
AE-QM7b-762,Validation,-1413.350464,-1411.964191
AE-QM7b-2363,Validation,-1748.204956,-1747.660061
AE-QM7b-5225,Validation,-1268.954834,-1269.677855
AE-QM7b-6779,Validation,-1197.953247,-1198.839543
AE-QM7b-314,Validation,-1282.899414,-1282.23397
AE-QM7b-3507,Validation,-1505.987549,-1506.169008
AE-QM7b-2430,Validation,-1894.578979,-1894.231032
AE-QM7b-4678,Validation,-1454.192139,-1455.584353
IE-ARION583-512,Validation,-11.48986816,-11.146
AE-QM7b-3470,Validation,-1830.859009,-1830.544843
AE-QM7b-6207,Validation,-1315.285278,-1314.667624
IE-SSI-006TRP-040LYS-1,Validation,-0.450019836,-0.998
AE-QM7b-3212,Validation,-1560.842041,-1561.031319
AE-QM7b-6089,Validation,-1362.409302,-1362.738143
AE-QM7b-1134,Validation,-1015.198364,-1015.401597
AE-QM7b-4951,Validation,-1436.259399,-1436.271198
AE-QM7b-3735,Validation,-1401.407837,-1400.983102
AE-QM7b-3694,Validation,-1706.775635,-1706.127482
AE-TAE140-139,Validation,-117.7998734,-105.239
AE-QM7b-653,Validation,-1409.003418,-1408.315362
AE-QM7b-3433,Validation,-1653.31897,-1653.054094
AE-QM7b-4017,Validation,-1829.192993,-1828.844592
AE-QM7b-3488,Validation,-1530.346069,-1530.636881
AE-QM7b-2468,Validation,-1764.519409,-1764.255401
AE-QM7b-4505,Validation,-1213.87146,-1213.363797
AE-QM7b-4490,Validation,-1518.664673,-1518.432563
AE-QM7b-7202,Validation,-1061.247803,-1061.886279
AE-QM7b-2573,Validation,-1372.689331,-1371.906809
AE-QM7b-5138,Validation,-1701.10376,-1700.941051
AE-QM7b-582,Validation,-1025.566895,-1025.683786
AE-QM7b-6582,Validation,-1447.499268,-1446.818532
AE-QM7b-807,Validation,-1361.129028,-1359.974219
IE-SSI-048HIE-091ARG-1,Validation,-6.683273315,-6.372
AE-QM7b-1115,Validation,-1304.86084,-1305.591201
IE-ARION583-30,Validation,-11.33666992,-11.93
AE-QM7b-1158,Validation,-1130.645508,-1131.507693
AE-QM7b-755,Validation,-1387.996094,-1387.57
AE-QM7b-1211,Validation,-2028.870483,-2028.86544
IE-SSI-023GLU-046LYS-1,Validation,-111.5666199,-110.517
AE-QM7b-6367,Validation,-1324.971558,-1325.235904
AE-TAE140-16,Validation,-1003.784485,-1007.909
AE-QM7b-2715,Validation,-1915.336182,-1914.937546
AE-QM7b-2726,Validation,-1914.953247,-1914.770799
AE-QM7b-3014,Validation,-1211.110474,-1212.183451
AE-QM7b-4002,Validation,-1679.180786,-1679.190743
AE-QM7b-3185,Validation,-1839.897705,-1839.637267
AE-QM7b-3848,Validation,-1834.6698,-1834.010787
AE-QM7b-3445,Validation,-1832.774048,-1832.302981
IE-SSI-025GLN-029LYS-1,Validation,-1.043663025,-1.277
AE-QM7b-583,Validation,-1162.614868,-1162.872364
AE-QM7b-6949,Validation,-1348.34375,-1348.883724
AE-QM7b-2547,Validation,-1614.947632,-1615.820758
AE-QM7b-31,Validation,-1168.950195,-1168.792942
AE-QM7b-7065,Validation,-1339.010986,-1339.073662
AE-QM7b-930,Validation,-1397.456055,-1395.9577
IE-SSI-037SER-043ASP-1,Validation,-5.831108093,-6.323
AE-QM7b-4540,Validation,-1382.401733,-1382.691509
AE-QM7b-4603,Validation,-1050.118042,-1050.436119
AE-QM7b-4009,Validation,-1836.814575,-1836.170156
AE-QM7b-6069,Validation,-1580.64563,-1581.064459
AE-QM7b-4440,Validation,-1698.885864,-1698.782171
AE-QM7b-6630,Validation,-1104.982178,-1104.038906
AE-QM7b-6034,Validation,-1488.550415,-1488.476504
AE-QM7b-1554,Validation,-1743.647339,-1742.879812
AE-QM7b-1532,Validation,-1471.446045,-1470.643252
IE-ARION583-541,Validation,-17.29225159,-16.161
AE-QM7b-138,Validation,-1112.160034,-1112.290947
AE-QM7b-5452,Validation,-1409.343384,-1410.114689
AE-QM7b-1939,Validation,-1610.371704,-1610.579301
AE-QM7b-2025,Validation,-1644.610718,-1645.047501
AE-QM7b-4897,Validation,-1457.474976,-1457.0407
AE-QM7b-291,Validation,-1737.551758,-1737.456097
AE-QM7b-5063,Validation,-1853.912109,-1854.014221
AE-QM7b-7186,Validation,-1186.920776,-1186.942569
AE-QM7b-268,Validation,-1294.092529,-1293.46591
AE-TAE140-19,Validation,-183.0649414,-183.913
IE-ARION583-38,Validation,-6.367301941,-6.134
AE-QM7b-2421,Validation,-1465.318115,-1465.840846
AE-QM7b-6758,Validation,-1518.060181,-1517.167937
AE-QM7b-3513,Validation,-1214.55127,-1215.539538
IE-RG18-2,Validation,-0.306396484,-0.4
AE-QM7b-3749,Validation,-1404.127075,-1402.927489
AE-QM7b-5630,Validation,-1295.121826,-1293.314412
AE-QM7b-2800,Validation,-1230.52832,-1231.711702
AE-QM7b-3988,Validation,-1528.804443,-1529.132047
AE-QM7b-6323,Validation,-1259.479248,-1259.175557
AE-QM7b-5698,Validation,-1702.884644,-1703.073394
AE-QM7b-2560,Validation,-1490.327759,-1491.173167
AE-QM7b-3951,Validation,-1683.987427,-1684.188195
AE-QM7b-3649,Validation,-1549.620239,-1549.950193
AE-QM7b-2319,Validation,-1615.885986,-1615.676088
IE-RG18-16,Validation,-0.382995605,-0.4
IE-SSI-035TRP-064ARG-1,Validation,-0.526618958,-0.883
IE-ARION583-129,Validation,-11.39411926,-11.73
AE-QM7b-5567,Validation,-1555.679077,-1555.019175
AE-QM7b-7092,Validation,-1401.493164,-1401.023375
AE-QM7b-6642,Validation,-1399.185425,-1398.462366
IE-S66-1,Validation,-6.434326172,-6.91
AE-QM7b-5256,Validation,-1575.748047,-1576.132907
AE-QM7b-3704,Validation,-1825.707764,-1825.454482
AE-QM7b-5,Validation,-852.364502,-852.4461904
AE-QM7b-1259,Validation,-1756.861938,-1756.839733
AE-QM7b-5233,Validation,-1592.744385,-1592.612742
AE-QM7b-6100,Validation,-1579.289307,-1579.303171
AE-TAE140-36,Validation,-139.9191742,-141.64
AE-TAE140-72,Validation,-308.4454956,-313.418
AE-QM7b-209,Validation,-985.9497681,-986.2053197
AE-QM7b-2425,Validation,-1761.474609,-1761.029345
AE-QM7b-4893,Validation,-1707.923462,-1707.330481
IE-PNICO23-19,Validation,-8.349304199,-8.18
AE-QM7b-2358,Validation,-2044.45752,-2044.137081
AE-QM7b-3179,Validation,-1834.74646,-1834.59299
IE-ARION583-348,Validation,-11.26964569,-11.869
AE-QM7b-3335,Validation,-1650.3125,-1650.27435
AE-QM7b-5441,Validation,-1378.233154,-1378.777239
AE-QM7b-736,Validation,-1407.950195,-1407.108517
AE-QM7b-326,Validation,-1469.774048,-1469.904718
AE-QM7b-956,Validation,-1231.108887,-1230.40231
AE-QM7b-3245,Validation,-1852.24939,-1852.101077
AE-QM7b-845,Validation,-1480.271973,-1479.008526
AE-QM7b-4924,Validation,-1242.030273,-1241.961606
IE-SSI-029TRP-308ASP-1,Validation,-8.062057495,-8.944
IE-ARION583-366,Validation,-19.11207962,-17.575
AE-QM7b-3291,Validation,-1565.72522,-1566.658314
AE-QM7b-7003,Validation,-972.6678467,-970.7324449
AE-QM7b-2657,Validation,-1894.923706,-1895.032573
AE-QM7b-672,Validation,-1536.055298,-1535.430571
AE-QM7b-195,Validation,-1144.194092,-1144.78026
AE-QM7b-7040,Validation,-1417.014038,-1417.062183
AE-QM7b-3422,Validation,-1710.605591,-1710.749011
AE-QM7b-3564,Validation,-1833.291016,-1833.054598
AE-QM7b-5615,Validation,-1396.310547,-1396.901559
AE-QM7b-1376,Validation,-1423.97583,-1424.588397
AE-QM7b-5559,Validation,-1691.818481,-1691.741537
AE-QM7b-4250,Validation,-1361.566772,-1362.511169
IE-ARION583-73,Validation,-9.479141235,-9.29
AE-QM7b-3669,Validation,-1712.080078,-1712.295203
AE-QM7b-5019,Validation,-1692.850098,-1692.989007
AE-QM7b-1189,Validation,-1897.165161,-1897.106038
AE-QM7b-1991,Validation,-1640.37854,-1640.568297
IE-ARION583-272,Validation,-21.6488266,-21.705
AE-QM7b-1497,Validation,-1583.199463,-1582.60673
AE-QM7b-4894,Validation,-1438.212646,-1438.289913
AE-QM7b-6110,Validation,-1704.943237,-1704.88145
AE-QM7b-533,Validation,-1291.908325,-1292.336906
AE-QM7b-4655,Validation,-1583.703247,-1583.618101
AE-TAE140-104,Validation,-290.4638672,-280.778
AE-QM7b-2666,Validation,-1766.070557,-1765.713919
AE-QM7b-6604,Validation,-1278.47229,-1278.784021
AE-QM7b-205,Validation,-1012.067688,-1012.829168
AE-QM7b-4170,Validation,-1972.369019,-1972.178401
AE-QM7b-2709,Validation,-1512.215942,-1512.369641
AE-QM7b-6549,Validation,-1394.972534,-1394.390537
AE-QM7b-2488,Validation,-1734.053345,-1733.735606
AE-QM7b-5857,Validation,-1400.093994,-1400.373941
IE-SSI-027ARG-049GLU-1,Validation,-97.25215912,-96.796
AE-QM7b-5444,Validation,-1566.173218,-1565.888274
AE-QM7b-214,Validation,-798.2002563,-798.3467911
AE-QM7b-1288,Validation,-1625.386353,-1624.388371
AE-QM7b-6310,Validation,-1397.775513,-1396.722915
AE-QM7b-5784,Validation,-1480.216675,-1480.696233
AE-QM7b-2893,Validation,-1514.474243,-1514.585172
AE-QM7b-116,Validation,-1456.477173,-1456.050494
AE-QM7b-3474,Validation,-1435.819946,-1434.905394
AE-QM7b-6662,Validation,-1359.966675,-1359.343515
AE-QM7b-168,Validation,-1089.180298,-1089.235922
IE-ARION583-365,Validation,-7.200317383,-7.995
AE-QM7b-5492,Validation,-1435.78064,-1435.881292
AE-QM7b-6377,Validation,-1453.057495,-1453.012658
AE-QM7b-4560,Validation,-1536.039429,-1534.975148
AE-QM7b-4436,Validation,-1629.649902,-1629.405226
AE-QM7b-2146,Validation,-1785.604492,-1785.797409
AE-QM7b-6970,Validation,-1120.592896,-1119.810661
AE-QM7b-941,Validation,-1343.338867,-1342.487906
AE-QM7b-1209,Validation,-2028.774658,-2028.704122
AE-QM7b-6898,Validation,-1256.026367,-1256.53946
AE-QM7b-6395,Validation,-1293.914185,-1294.492963
AE-QM7b-867,Validation,-1530.789185,-1529.874797
AE-QM7b-2295,Validation,-1778.671143,-1778.91982
AE-QM7b-2628,Validation,-1503.847534,-1504.455278
AE-QM7b-5422,Validation,-1436.153076,-1436.139146
AE-QM7b-6778,Validation,-1461.498779,-1460.270414
AE-QM7b-159,Validation,-1395.658691,-1395.463655
AE-QM7b-5074,Validation,-1570.71167,-1570.629655
AE-QM7b-4835,Validation,-1353.490356,-1354.023106
AE-QM7b-3250,Validation,-1636.122559,-1636.013391
AE-QM7b-4706,Validation,-1719.544922,-1719.336069
AE-QM7b-5448,Validation,-1353.912964,-1354.384867
AE-QM7b-5426,Validation,-1435.444458,-1435.235492
AE-QM7b-6012,Validation,-1286.906494,-1288.369287
AE-QM7b-4622,Validation,-1544.350464,-1544.673414
IE-ARION583-446,Validation,-13.16547394,-12.969
AE-QM7b-2868,Validation,-1794.005249,-1793.787179
AE-QM7b-6782,Validation,-1371.399048,-1370.102864
AE-QM7b-4743,Validation,-1317.431274,-1318.56197
AE-QM7b-2282,Validation,-2050.18335,-2049.763656
AE-QM7b-4704,Validation,-1585.694824,-1586.001483
AE-QM7b-6825,Validation,-1279.982666,-1278.946061
AE-QM7b-794,Validation,-1414.824951,-1414.3355
IE-ARION583-317,Validation,-1.37878418,-1.338
AE-QM7b-5306,Validation,-1296.90271,-1297.265497
AE-QM7b-874,Validation,-1484.370117,-1483.291836
AE-QM7b-2759,Validation,-1788.131104,-1787.462194
AE-QM7b-4667,Validation,-1436.642456,-1436.902284
AE-QM7b-2654,Validation,-1895.383301,-1895.10879
AE-QM7b-5415,Validation,-1552.125244,-1552.835327
AE-QM7b-3966,Validation,-1682.244751,-1681.898167
AE-QM7b-3226,Validation,-1838.614746,-1838.35755
AE-QM7b-2093,Validation,-1176.592773,-1177.04937
AE-QM7b-6513,Validation,-1106.705566,-1106.25086
IE-S66-25,Validation,-1.302185059,-1.43
AE-QM7b-712,Validation,-1356.839478,-1355.759419
AE-QM7b-6224,Validation,-1333.608032,-1333.920332
AE-QM7b-6566,Validation,-1576.333008,-1575.52714
AE-QM7b-2341,Validation,-1746.902832,-1746.92816
AE-QM7b-2044,Validation,-1591.394287,-1591.880935
IE-AHB21-20,Validation,-31.85565948,-31.4
AE-QM7b-2809,Validation,-1630.304321,-1630.365286
IE-SSI-058HIE-115GLN-1,Validation,-3.648033142,-4.423
IE-HAL59-36,Validation,-1.824016571,-2.39
AE-QM7b-3768,Validation,-1371.802246,-1372.190949
AE-QM7b-2355,Validation,-1504.498657,-1504.861016
AE-QM7b-6867,Validation,-1254.414185,-1253.688626
AE-QM7b-2107,Validation,-1904.99646,-1904.9029
IE-IL174-35,Validation,-94.0637207,-93.683
AE-QM7b-4116,Validation,-1646.214478,-1645.621993
AE-QM7b-4221,Validation,-1469.296509,-1469.271405
AE-QM7b-3258,Validation,-1584.128174,-1583.795007
AE-QM7b-4916,Validation,-1402.747314,-1402.674599
AE-QM7b-4600,Validation,-1140.379395,-1142.183841
AE-QM7b-2065,Validation,-1449.750366,-1449.910195
IE-IL174-15,Validation,-92.37854004,-91.931
AE-QM7b-4040,Validation,-1510.928101,-1510.386625
AE-QM7b-4430,Validation,-1504.187378,-1504.547666
AE-QM7b-356,Validation,-1623.740967,-1623.591329
AE-QM7b-5299,Validation,-1352.613159,-1352.767102
AE-QM7b-6964,Validation,-1297.932007,-1297.539044
IE-SSI-153TRP-158MET-1,Validation,-2.566070557,-2.756
AE-QM7b-4579,Validation,-1560.263916,-1560.462688
AE-QM7b-7008,Validation,-1149.394165,-1149.006411
AE-QM7b-6417,Validation,-1399.862793,-1399.643145
AE-QM7b-4949,Validation,-1161.310181,-1159.310293
AE-QM7b-4380,Validation,-1396.907593,-1397.299132
